u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
0.0000,1.9480,1.9481,-0.0385,-0.0515,22.7530,0.9164,0.0000,0.0536,0.0536,-0.0654,1.9006,-0.4270,-0.0310,-0.0124
0.0000,1.9480,1.9481,-0.0452,-0.0663,22.9429,0.8728,0.0000,0.0408,0.0408,-0.0626,1.8987,-0.4356,-0.0400,-0.0160
0.0000,1.9480,1.9481,-0.0386,-0.0663,23.1325,0.8283,0.0000,0.0276,0.0276,-0.0679,1.8963,-0.4457,-0.0400,-0.0160
0.0000,1.9480,1.9481,-0.0424,-0.0768,23.3219,0.7829,0.0000,0.0136,0.0136,-0.0589,1.8943,-0.4543,-0.0464,-0.0185
0.0000,1.9480,1.9481,-0.0357,-0.0768,23.5111,0.7365,0.0000,0.0011,0.0011,-0.0639,1.8920,-0.4637,-0.0464,-0.0185
0.0000,1.9480,1.9481,-0.0290,-0.0768,23.7001,0.6893,0.0000,-0.0121,-0.0121,-0.0681,1.8901,-0.4716,-0.0464,-0.0185
0.0000,1.9480,1.9481,-0.0240,-0.0785,23.8890,0.6415,0.0000,-0.0237,-0.0237,-0.0456,1.8885,-0.4780,-0.0474,-0.0190
-0.0000,1.9480,1.9480,-0.0173,-0.0785,24.0777,0.5932,0.0000,-0.0331,-0.0331,-0.0484,1.8871,-0.4833,-0.0474,-0.0190
-0.0000,1.9480,1.9480,-0.0106,-0.0785,24.2663,0.5445,0.0000,-0.0430,-0.0430,-0.0504,1.8861,-0.4872,-0.0474,-0.0190
-0.0000,1.9480,1.9480,-0.0101,-0.0750,24.4549,0.4955,0.0000,-0.0481,-0.0481,-0.0234,1.8855,-0.4895,-0.0453,-0.0181
-0.0000,1.9480,1.9480,-0.0060,-0.0750,24.6434,0.4464,0.0000,-0.0528,-0.0528,-0.0246,1.8849,-0.4917,-0.0453,-0.0181
0.2000,1.9480,1.9880,-0.0082,-0.0705,24.8318,0.3970,0.0000,-0.0561,-0.0561,-0.0006,1.8846,-0.4931,-0.0425,-0.0170
0.1999,1.9680,2.0280,-0.0148,-0.0705,25.0222,0.3470,0.0000,-0.0564,-0.0564,-0.0016,1.9035,-0.5000,-0.0425,-0.0170
0.1999,1.9880,2.0680,-0.0215,-0.0705,25.2143,0.2962,0.0000,-0.0571,-0.0571,-0.0034,1.9219,-0.5085,-0.0425,-0.0170
0.1999,2.0080,2.1080,-0.0213,-0.0637,25.4083,0.2443,0.0000,-0.0544,-0.0544,0.0172,1.9399,-0.5186,-0.0384,-0.0154
0.1999,2.0280,2.1480,-0.0280,-0.0637,25.6041,0.1914,0.0000,-0.0514,-0.0514,0.0146,1.9578,-0.5289,-0.0384,-0.0154
0.1999,2.0480,2.1880,-0.0300,-0.0589,25.8016,0.1374,0.0000,-0.0479,-0.0479,0.0272,1.9753,-0.5409,-0.0355,-0.0142
0.2000,2.0680,2.2280,-0.0367,-0.0589,26.0009,0.0820,0.0000,-0.0430,-0.0430,0.0235,1.9925,-0.5537,-0.0355,-0.0142
0.2000,2.0880,2.2680,-0.0433,-0.0589,26.2018,0.0252,0.0000,-0.0391,-0.0391,0.0189,2.0091,-0.5683,-0.0355,-0.0142
