%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Mag.x,field.Mag.y,field.Mag.z,field.Accel.x,field.Accel.y,field.Accel.z,field.Gyro.x,field.Gyro.y,field.Gyro.z,field.Temp,field.Vinp,field.Pressure,field.Barometric_Height
1778036279147987519,1421,1778036279147783407,F2008915,-41810.0,-41810.0,-41810.0,0.013838,0.010277,1.013453,0.235,-0.37062,0.02449,28.200000762939453,12.050000190734863,101.4000015258789,100414.0
1778036279185565346,1422,1778036279185365803,F2008915,-41880.0,-41880.0,-41880.0,0.008442,-0.003135,1.008815,0.09558,0.49214,-0.0363,28.299999237060547,12.0600004196167,101.5199966430664,100412.0
1778036279185573823,1423,1778036279185424221,F2008915,-42030.0,-42030.0,-42030.0,0.019594,-0.020635,0.994798,0.16634,0.28637,-0.12364,28.299999237060547,12.109999656677246,101.5199966430664,100412.0
1778036279185576719,1424,1778036279185459012,F2008915,-41840.0,-41840.0,-41840.0,0.018866,0.011123,1.010291,0.20689,-0.69023,-0.0646,28.299999237060547,12.0,101.45999908447266,100412.0
1778036279185579324,1425,1778036279185492076,F2008915,-42050.0,-42050.0,-42050.0,0.003896,0.013182,1.01355,0.04032,0.10334,-0.03233,28.200000762939453,11.970000267028809,101.45999908447266,100412.0
1778036279223422569,1426,1778036279223164126,F2008915,-41910.0,-41910.0,-41910.0,0.015138,-0.01341,0.996099,0.07585,0.65397,-0.07964,28.200000762939453,12.069999694824219,101.43000030517578,100412.0
1778036279223456461,1427,1778036279223259319,F2008915,-41870.0,-41870.0,-41870.0,0.026062,0.004739,1.000213,0.16922,-0.20227,-0.10086,28.200000762939453,12.0600004196167,101.43000030517578,100412.0
1778036279223496609,1428,1778036279223317051,F2008915,-42020.0,-42020.0,-42020.0,0.01719,0.019699,1.010928,0.04898,-0.21993,0.01849,28.299999237060547,12.100000381469727,101.45999908447266,100412.0
1778036279223647423,1429,1778036279223369289,F2008915,-41840.0,-41840.0,-41840.0,0.027257,-0.011403,0.993253,0.03597,0.40167,0.01019,28.100000381469727,12.140000343322754,101.45999908447266,100412.0
1778036279257095805,1430,1778036279256845296,F2008915,-42070.0,-42070.0,-42070.0,0.031844,-0.003749,0.994071,0.16101,-0.30783,-0.04181,28.200000762939453,12.0600004196167,101.48999786376953,100412.0
1778036279257158772,1431,1778036279257006002,F2008915,-41990.0,-41990.0,-41990.0,0.020699,0.028194,1.014647,0.05569,-0.65867,-0.02168,28.200000762939453,12.079999923706055,101.48999786376953,100412.0
1778036279257394728,1432,1778036279257127066,F2008915,-41900.0,-41900.0,-41900.0,0.013722,0.0057,1.00385,-0.079,0.3975,0.01613,28.299999237060547,12.109999656677246,101.55000305175781,100412.0
1778036279294743175,1433,1778036279294537590,F2008915,-42120.0,-42120.0,-42120.0,0.020133,-0.006136,0.997327,-0.05591,0.16609,-0.00602,28.299999237060547,12.130000114440918,101.55000305175781,100412.0
1778036279294749985,1434,1778036279294596386,F2008915,-41890.0,-41890.0,-41890.0,0.017753,0.018953,1.010461,0.02357,-0.70478,0.06014,28.200000762939453,12.119999885559082,101.55000305175781,100412.0
1778036279294752589,1435,1778036279294642322,F2008915,-42010.0,-42010.0,-42010.0,0.009938,0.00506,1.006005,-0.17136,0.32495,0.07697,28.200000762939453,12.020000457763672,101.55000305175781,100412.0
1778036279295281949,1436,1778036279294681127,F2008915,-42040.0,-42040.0,-42040.0,0.025465,-0.020345,0.986831,-0.16249,0.39336,0.04537,28.299999237060547,12.109999656677246,101.61000061035156,100410.0
1778036279332624041,1437,1778036279332262022,F2008915,-41890.0,-41890.0,-41890.0,0.03045,0.000421,0.996149,-0.08145,-0.6146,-0.02729,28.299999237060547,12.0600004196167,101.61000061035156,100410.0
1778036279332652183,1438,1778036279332387844,F2008915,-42090.0,-42090.0,-42090.0,0.02239,-0.00044,0.999203,-0.23214,-0.09789,0.01946,28.399999618530273,12.1899995803833,101.5199966430664,100412.0
1778036279333383253,1439,1778036279332485087,F2008915,-41970.0,-41970.0,-41970.0,0.026733,-0.033063,0.980374,-0.14001,0.50357,-0.01358,28.299999237060547,12.039999961853027,101.5199966430664,100412.0
1778036279333394047,1440,1778036279332588410,F2008915,-42140.0,-42140.0,-42140.0,0.037207,-0.018997,0.986589,0.05394,-0.44936,-0.05974,28.299999237060547,12.079999923706055,101.48999786376953,100412.0
1778036279366268371,1441,1778036279365914260,F2008915,-42220.0,-42220.0,-42220.0,0.018841,0.007528,1.006484,-0.00884,-0.4932,0.03212,28.299999237060547,12.069999694824219,101.48999786376953,100412.0
1778036279366288249,1442,1778036279366014077,F2008915,-42010.0,-42010.0,-42010.0,0.01663,-0.016339,0.997217,-0.07868,0.11959,-0.03147,28.200000762939453,12.15999984741211,101.45999908447266,100412.0
1778036279366297495,1443,1778036279366103457,F2008915,-42270.0,-42270.0,-42270.0,0.030279,-0.017658,0.992649,0.07349,-0.20782,0.00386,28.200000762939453,12.140000343322754,101.45999908447266,100412.0
1778036279404252143,1444,1778036279403875446,F2008915,-42130.0,-42130.0,-42130.0,0.025662,0.010831,1.011406,0.07728,-0.38565,0.0113,28.200000762939453,12.149999618530273,101.45999908447266,100412.0
1778036279404264599,1445,1778036279403979976,F2008915,-42110.0,-42110.0,-42110.0,0.025355,-0.010123,0.999358,-0.06667,0.65482,-0.01978,28.299999237060547,12.079999923706055,101.45999908447266,100412.0
1778036279404269702,1446,1778036279404052958,F2008915,-42310.0,-42310.0,-42310.0,0.037154,-0.028583,0.987197,0.05218,0.28767,-0.06826,28.200000762939453,12.109999656677246,101.43000030517578,100412.0
1778036279404273778,1447,1778036279404146884,F2008915,-42030.0,-42030.0,-42030.0,0.026373,-0.002732,1.001029,0.13794,-0.95208,-0.02652,28.200000762939453,12.09000015258789,101.43000030517578,100412.0
1778036279437997817,1448,1778036279437586223,F2008915,-42230.0,-42230.0,-42230.0,0.014153,-0.005511,1.004105,0.04996,-0.29647,0.01351,28.200000762939453,12.109999656677246,101.4000015258789,100414.0
1778036279438013379,1449,1778036279437710516,F2008915,-42180.0,-42180.0,-42180.0,0.023484,-0.02792,0.989513,0.05481,0.16219,-0.01933,28.200000762939453,12.140000343322754,101.4000015258789,100414.0
1778036279438018622,1450,1778036279437805313,F2008915,-42090.0,-42090.0,-42090.0,0.027579,-0.007424,0.997534,0.2458,-0.33509,-0.04288,28.200000762939453,12.130000114440918,101.43000030517578,100412.0
1778036279475663782,1451,1778036279475223663,F2008915,-42290.0,-42290.0,-42290.0,0.017294,0.008933,1.00833,0.10157,0.04944,-0.00849,28.200000762939453,12.130000114440918,101.43000030517578,100412.0
1778036279476054103,1452,1778036279475338405,F2008915,-42020.0,-42020.0,-42020.0,0.026986,-0.018945,0.992023,0.03016,0.60544,-0.06693,28.200000762939453,12.050000190734863,101.43000030517578,100412.0
1778036279476085111,1453,1778036279475428843,F2008915,-42190.0,-42190.0,-42190.0,0.032174,-0.009193,0.997493,0.20826,-0.53279,-0.09614,28.200000762939453,12.079999923706055,101.43000030517578,100412.0
1778036279476113477,1454,1778036279475640111,F2008915,-42210.0,-42210.0,-42210.0,0.007041,0.017093,1.016816,0.14051,-0.93392,-0.06008,28.200000762939453,12.029999732971191,101.43000030517578,100412.0
1778036279513034606,1455,1778036279512847551,F2008915,-41970.0,-41970.0,-41970.0,0.016933,-0.004773,1.002905,0.12094,0.07344,-0.06296,28.299999237060547,11.979999542236328,101.43000030517578,100412.0
1778036279513037748,1456,1778036279512902542,F2008915,-42190.0,-42190.0,-42190.0,0.02173,-0.007275,1.000485,0.12295,-0.01113,-0.08163,28.299999237060547,11.970000267028809,101.37000274658203,100414.0
1778036279513039301,1457,1778036279512937458,F2008915,-41970.0,-41970.0,-41970.0,0.01232,0.014408,1.010174,0.15879,-0.58045,-0.08287,28.200000762939453,12.149999618530273,101.37000274658203,100414.0
1778036279513041126,1458,1778036279512972740,F2008915,-41990.0,-41990.0,-41990.0,0.028558,0.00731,1.004591,-0.00875,0.70914,-0.10549,28.200000762939453,12.079999923706055,101.43000030517578,100412.0
1778036279547042515,1459,1778036279546644111,F2008915,-42080.0,-42080.0,-42080.0,0.027039,-0.020068,0.986826,0.02138,0.22448,-0.05864,28.200000762939453,12.069999694824219,101.43000030517578,100412.0
1778036279547070056,1460,1778036279546748253,F2008915,-41910.0,-41910.0,-41910.0,0.035578,0.003991,0.995127,0.10102,-1.0529,-0.09418,28.200000762939453,12.109999656677246,101.47000122070312,100412.0
1778036279547079157,1461,1778036279546869530,F2008915,-42130.0,-42130.0,-42130.0,0.036711,0.011648,1.003464,-0.11117,-0.17226,0.02562,28.200000762939453,12.109999656677246,101.47000122070312,100412.0
1778036279584823203,1462,1778036279584401753,F2008915,-41990.0,-41990.0,-41990.0,0.012556,-0.021642,0.990071,-0.10616,-0.14568,-0.0071,28.200000762939453,12.010000228881836,101.47000122070312,100412.0
1778036279584865970,1463,1778036279584546719,F2008915,-42000.0,-42000.0,-42000.0,0.038199,0.002661,0.996038,0.09965,-0.31674,0.02032,28.299999237060547,12.100000381469727,101.47000122070312,100412.0
1778036279584876329,1464,1778036279584650095,F2008915,-42140.0,-42140.0,-42140.0,0.022407,0.01842,1.010204,-0.0289,-0.37381,0.06923,28.200000762939453,12.029999732971191,101.5,100412.0
1778036279585259492,1465,1778036279584786703,F2008915,-41880.0,-41880.0,-41880.0,0.022889,-0.012902,0.990448,-0.15011,0.52803,0.00205,28.200000762939453,11.970000267028809,101.5,100412.0
1778036279618448876,1466,1778036279618115305,F2008915,-42120.0,-42120.0,-42120.0,0.04902,-0.010127,0.99049,0.04499,-0.2786,0.09716,28.200000762939453,12.039999961853027,101.52999877929688,100412.0
1778036279618469430,1467,1778036279618224622,F2008915,-42010.0,-42010.0,-42010.0,0.01436,0.010833,1.005158,-0.01376,-0.62627,0.16668,28.200000762939453,12.130000114440918,101.52999877929688,100412.0
1778036279618477123,1468,1778036279618342402,F2008915,-41920.0,-41920.0,-41920.0,0.03235,-0.011825,0.987731,-0.1111,0.53045,0.13822,28.100000381469727,11.989999771118164,101.62999725341797,100410.0
1778036279656091151,1469,1778036279655756340,F2008915,-42140.0,-42140.0,-42140.0,0.049942,-0.02034,0.986877,0.01577,-0.04478,0.1214,28.200000762939453,12.079999923706055,101.62999725341797,100410.0
1778036279656150758,1470,1778036279655872659,F2008915,-41920.0,-41920.0,-41920.0,0.015469,-0.001418,1.000343,0.0482,-0.67821,0.08403,28.200000762939453,12.109999656677246,101.62999725341797,100410.0
1778036279656163733,1471,1778036279656008994,F2008915,-42040.0,-42040.0,-42040.0,0.01648,-0.007133,0.999613,-0.04965,0.04963,0.11719,28.299999237060547,12.170000076293945,101.62999725341797,100410.0
1778036279656423178,1472,1778036279656102555,F2008915,-42080.0,-42080.0,-42080.0,0.031814,-0.026121,0.990833,0.07346,0.45593,0.09927,28.299999237060547,12.029999732971191,101.6500015258789,100410.0
1778036279693860428,1473,1778036279693585138,F2008915,-41920.0,-41920.0,-41920.0,0.002538,0.007633,1.011894,0.19237,-0.99089,0.04944,28.299999237060547,12.079999923706055,101.6500015258789,100410.0
1778036279693876292,1476,1778036279693733169,F2008915,-42070.0,-42070.0,-42070.0,0.035078,-0.019903,0.988349,0.02582,0.11208,-0.0954,28.200000762939453,12.109999656677246,101.70999908447266,100410.0
1778036279727650707,1477,1778036279727207193,F2008915,-42230.0,-42230.0,-42230.0,0.053239,0.005164,1.000971,0.00381,0.24773,-0.00962,28.299999237060547,12.09000015258789,101.70999908447266,100410.0
1778036279727680318,1478,1778036279727327580,F2008915,-42050.0,-42050.0,-42050.0,0.016124,-0.026686,0.9877,-0.06132,0.71439,-0.06621,28.299999237060547,12.1899995803833,101.75,100408.0
1778036279727691187,1479,1778036279727472403,F2008915,-42270.0,-42270.0,-42270.0,0.029496,-0.025165,0.988535,0.14843,-0.47447,-0.05046,28.100000381469727,12.09000015258789,101.75,100408.0
1778036279765443879,1480,1778036279764928272,F2008915,-42190.0,-42190.0,-42190.0,-0.010142,0.017501,1.020189,0.1767,-2.14627,0.06827,28.200000762939453,12.109999656677246,101.72000122070312,100410.0
1778036279765475300,1481,1778036279765035895,F2008915,-42140.0,-42140.0,-42140.0,0.002714,-0.004802,1.004572,0.02189,-0.0515,-0.0248,28.299999237060547,12.149999618530273,101.72000122070312,100410.0
1778036279765500905,1482,1778036279765173996,F2008915,-42310.0,-42310.0,-42310.0,0.025365,-0.015948,0.992684,0.09663,0.2186,-0.03312,28.200000762939453,12.149999618530273,101.72000122070312,100410.0
1778036279765587342,1483,1778036279765297240,F2008915,-42080.0,-42080.0,-42080.0,0.040691,0.004757,1.000456,0.14472,0.49205,-0.05861,28.299999237060547,12.09000015258789,101.72000122070312,100410.0
1778036279802958330,1484,1778036279802717252,F2008915,-42270.0,-42270.0,-42270.0,0.040249,0.004357,0.999327,0.01992,0.62419,-0.10556,28.299999237060547,12.039999961853027,101.72000122070312,100410.0
1778036279802965070,1485,1778036279802788975,F2008915,-42210.0,-42210.0,-42210.0,0.067226,-0.024876,0.977398,0.07864,0.53886,-0.06091,28.299999237060547,12.100000381469727,101.72000122070312,100410.0
1778036279802967670,1486,1778036279802833988,F2008915,-42090.0,-42090.0,-42090.0,0.02638,-0.011657,0.997826,0.26293,-1.81244,0.02616,28.200000762939453,12.140000343322754,101.68000030517578,100410.0
1778036279802970005,1487,1778036279802896595,F2008915,-42270.0,-42270.0,-42270.0,-0.006422,0.007675,1.012491,0.31046,-1.49075,0.08495,28.200000762939453,12.079999923706055,101.68000030517578,100410.0
1778036279836724885,1488,1778036279836350449,F2008915,-42100.0,-42100.0,-42100.0,-0.009807,0.000922,1.012345,0.19468,-0.52584,0.07215,28.299999237060547,12.130000114440918,101.6500015258789,100410.0
1778036279836730696,1489,1778036279836417678,F2008915,-42240.0,-42240.0,-42240.0,-0.005537,0.007387,1.004987,0.13754,0.08699,-0.01692,28.200000762939453,12.170000076293945,101.6500015258789,100410.0
1778036279836736886,1490,1778036279836467548,F2008915,-42290.0,-42290.0,-42290.0,0.047835,0.0132,1.003715,-0.02315,0.63669,-0.10749,28.299999237060547,12.050000190734863,101.62000274658203,100410.0
1778036279874710197,1491,1778036279874176169,F2008915,-42110.0,-42110.0,-42110.0,0.095966,-0.014713,0.977261,-0.14781,1.98731,0.00797,28.299999237060547,12.050000190734863,101.62000274658203,100410.0
1778036279874735133,1492,1778036279874267472,F2008915,-42300.0,-42300.0,-42300.0,0.071016,-0.049335,0.963677,0.08781,0.25855,0.11791,28.200000762939453,12.170000076293945,101.6500015258789,100410.0
1778036279874760640,1493,1778036279874333622,F2008915,-42120.0,-42120.0,-42120.0,0.021167,0.003328,1.001474,0.33308,-1.884,0.02682,28.200000762939453,12.039999961853027,101.6500015258789,100410.0
1778036279874778427,1494,1778036279874397208,F2008915,-42190.0,-42190.0,-42190.0,0.009937,0.020662,1.01683,0.23899,-2.04158,0.16447,28.200000762939453,12.140000343322754,101.58999633789062,100410.0
1778036279908456137,1495,1778036279907947648,F2008915,-42350.0,-42350.0,-42350.0,-0.040966,-0.004088,1.009887,0.08421,-1.63626,-0.04346,28.100000381469727,12.010000228881836,101.58999633789062,100410.0
1778036279908469958,1496,1778036279908078643,F2008915,-42140.0,-42140.0,-42140.0,0.029757,0.033595,1.020164,0.0187,0.92057,-0.09605,28.299999237060547,11.989999771118164,101.52999877929688,100412.0
1778036279908566304,1497,1778036279908195303,F2008915,-42320.0,-42320.0,-42320.0,0.041791,0.016965,1.01092,-0.20729,2.66079,0.04815,28.399999618530273,12.029999732971191,101.52999877929688,100412.0
1778036279946314990,1498,1778036279945716568,F2008915,-42130.0,-42130.0,-42130.0,0.067485,-0.032687,0.97209,-0.07569,4.00083,-0.0628,28.299999237060547,12.109999656677246,101.5199966430664,100412.0
1778036279946349927,1499,1778036279945845461,F2008915,-41990.0,-41990.0,-41990.0,0.093664,0.000317,0.986577,0.0799,-1.27809,-0.10006,28.200000762939453,12.029999732971191,101.5199966430664,100412.0
1778036279946382987,1500,1778036279945987859,F2008915,-42200.0,-42200.0,-42200.0,0.039958,0.019397,1.008655,-0.03364,-2.40411,0.03004,28.299999237060547,12.050000190734863,101.5199966430664,100412.0
1778036279946391176,1501,1778036279946094089,F2008915,-41960.0,-41960.0,-41960.0,0.004522,-0.016403,0.996282,-0.14445,-2.48094,-0.03102,28.200000762939453,12.130000114440918,101.5199966430664,100412.0
1778036279983764922,1502,1778036279983383880,F2008915,-42120.0,-42120.0,-42120.0,0.009146,-0.008787,1.003926,-0.01829,0.75461,-0.08025,28.200000762939453,12.050000190734863,101.5199966430664,100412.0
1778036279983807052,1503,1778036279983538315,F2008915,-42060.0,-42060.0,-42060.0,0.030395,0.002951,1.004431,-0.10225,2.19197,0.0156,28.200000762939453,12.050000190734863,101.5199966430664,100412.0
1778036279983819649,1504,1778036279983629054,F2008915,-41890.0,-41890.0,-41890.0,0.033953,-0.019411,0.989159,-0.04928,3.08269,0.04508,28.200000762939453,12.15999984741211,101.5199966430664,100412.0
1778036279984390940,1505,1778036279983745695,F2008915,-42120.0,-42120.0,-42120.0,0.089196,-0.009973,0.984216,0.13573,0.25334,0.04654,28.200000762939453,12.149999618530273,101.5199966430664,100412.0
1778036280017504667,1506,1778036280017070425,F2008915,-41910.0,-41910.0,-41910.0,0.028946,0.028541,1.015017,0.0352,-2.66897,0.21107,28.299999237060547,12.130000114440918,101.45999908447266,100412.0
1778036280017519688,1507,1778036280017151683,F2008915,-41990.0,-41990.0,-41990.0,0.026624,0.006437,1.004012,-0.19657,-0.73643,0.2604,28.200000762939453,12.130000114440918,101.45999908447266,100412.0
1778036280017523605,1508,1778036280017194821,F2008915,-42050.0,-42050.0,-42050.0,-0.003408,-0.020494,0.997432,-0.1641,-0.29392,0.15384,28.200000762939453,12.09000015258789,101.37000274658203,100414.0
1778036280055261412,1509,1778036280054762798,F2008915,-41810.0,-41810.0,-41810.0,0.01562,-0.009638,0.999862,-0.00055,1.04877,0.13554,28.200000762939453,12.09000015258789,101.37000274658203,100414.0
1778036280055300840,1510,1778036280054818454,F2008915,-42030.0,-42030.0,-42030.0,0.008982,-0.018138,0.992306,-0.04672,1.14072,0.18145,28.200000762939453,12.130000114440918,101.37000274658203,100414.0
1778036280055337633,1511,1778036280054871394,F2008915,-41860.0,-41860.0,-41860.0,0.014071,-0.028354,0.982888,0.11325,1.93245,0.10483,28.200000762939453,12.029999732971191,101.37000274658203,100414.0
1778036280055363482,1512,1778036280054957411,F2008915,-41870.0,-41870.0,-41870.0,0.041895,0.00162,0.99179,0.23844,-0.65275,0.09489,28.200000762939453,12.069999694824219,101.4000015258789,100414.0
1778036280092630476,1513,1778036280092403923,F2008915,-42010.0,-42010.0,-42010.0,0.008837,0.015571,1.008765,0.02528,-0.70202,0.22489,28.299999237060547,12.029999732971191,101.4000015258789,100414.0
1778036280092634285,1516,1778036280092459859,F2008915,-41860.0,-41860.0,-41860.0,-0.004787,-0.006648,1.010666,0.10954,0.47748,0.02978,28.200000762939453,12.010000228881836,101.5199966430664,100412.0
1778036280126463526,1517,1778036280126105016,F2008915,-41820.0,-41820.0,-41820.0,-0.009583,-0.016189,1.004319,0.15033,1.69529,0.02032,28.200000762939453,12.050000190734863,101.5199966430664,100412.0
1778036280126478944,1519,1778036280126174058,F2008915,-41720.0,-41720.0,-41720.0,0.022604,0.023507,1.013061,0.12491,-1.6161,0.03978,28.200000762939453,11.989999771118164,101.48999786376953,100412.0
1778036280164358485,1520,1778036280163877608,F2008915,-41950.0,-41950.0,-41950.0,0.013381,0.003927,1.005921,-0.10507,-0.60007,0.03406,28.200000762939453,12.119999885559082,101.43000030517578,100412.0
1778036280164373633,1522,1778036280163984414,F2008915,-41760.0,-41760.0,-41760.0,0.010681,-0.007074,1.002753,0.11871,0.18965,-0.05498,28.200000762939453,12.020000457763672,101.45999908447266,100412.0
1778036280164378964,1523,1778036280164039078,F2008915,-42040.0,-42040.0,-42040.0,0.008184,-0.00209,1.004072,0.08222,0.27216,0.01412,28.399999618530273,12.140000343322754,101.45999908447266,100412.0
1778036280197839931,1524,1778036280197575750,F2008915,-41870.0,-41870.0,-41870.0,0.024801,-0.017886,0.991104,0.04428,0.67426,-0.05272,28.299999237060547,12.0,101.45999908447266,100412.0
1778036280198038749,1526,1778036280197661743,F2008915,-42040.0,-42040.0,-42040.0,0.031807,0.022057,1.010967,0.05581,-0.45932,0.00164,28.299999237060547,12.15999984741211,101.43000030517578,100412.0
