u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,1.4490,2.0417,-0.0398,-0.0421,46.2945,-10.9922,0.0000,0.1124,0.1124,0.0183,0.0000,0.0000,-0.0254,-0.0102,0.0000
0.2000,1.5685,2.0617,-0.0326,-0.0265,46.4339,-11.0515,0.0000,0.1233,0.1233,0.0259,0.0000,0.0000,-0.0160,-0.0064,0.0000
0.2000,1.5063,2.0817,-0.0409,-0.0265,46.5829,-11.1158,0.0000,0.1319,0.1319,0.0217,0.0000,0.0000,-0.0160,-0.0064,0.0000
0.2000,1.5016,2.1017,-0.0493,-0.0265,46.7339,-11.1875,0.0000,0.1365,0.1365,0.0187,0.0000,0.0000,-0.0160,-0.0064,0.0000
0.2000,1.6074,2.1217,-0.0577,-0.0265,46.8842,-11.2564,0.0000,0.1424,0.1424,0.0135,0.0000,0.0000,-0.0160,-0.0064,0.0000
0.2000,1.6569,2.1396,-0.0661,-0.0291,47.0353,-11.3171,0.0000,0.1568,0.1568,0.0081,0.0000,0.0000,-0.0176,-0.0070,0.0000
0.2000,1.6390,2.1596,-0.0745,-0.0291,47.1939,-11.3910,0.0000,0.1585,0.1585,0.0003,0.0000,0.0000,-0.0176,-0.0070,0.0000
0.2000,1.6121,2.1796,-0.0829,-0.0291,47.3453,-11.4588,0.0000,0.1639,0.1639,-0.0055,0.0000,0.0000,-0.0176,-0.0070,0.0000
-0.2000,1.7347,2.1396,-0.0845,-0.0291,47.5039,-11.5341,0.0000,0.1636,0.1636,-0.0134,0.0000,0.0000,-0.0176,-0.0070,0.0000
0.2000,1.6429,2.1596,-0.0929,-0.0402,47.6554,-11.6138,0.0000,0.1578,0.1578,-0.0039,0.0000,0.0000,-0.0242,-0.0097,0.0000
-0.2000,1.7393,2.1196,-0.0901,-0.0402,47.8121,-11.6977,0.0000,0.1512,0.1512,-0.0131,0.0000,0.0000,-0.0242,-0.0097,0.0000
0.2000,1.6977,2.1074,-0.0838,-0.0402,47.9636,-11.7916,0.0000,0.1343,0.1343,-0.0217,0.0000,0.0000,-0.0242,-0.0097,0.0000
-0.2001,1.7618,2.0674,-0.0754,-0.0402,48.1315,-11.8792,0.0000,0.1293,0.1293,-0.0307,0.0000,0.0000,-0.0242,-0.0097,0.0000
-0.2000,1.7690,2.0274,-0.0670,-0.0393,48.2907,-11.9722,0.0000,0.1126,0.1126,-0.0526,0.0000,0.0000,-0.0237,-0.0095,0.0000
-0.2000,1.8759,1.9874,-0.0586,-0.0393,48.4469,-12.0609,0.0000,0.0955,0.0955,-0.0626,0.0000,0.0000,-0.0237,-0.0095,0.0000
-0.1999,1.8291,1.9474,-0.0502,-0.0393,48.6008,-12.1502,0.0000,0.0818,0.0818,-0.0721,0.0000,0.0000,-0.0237,-0.0095,0.0000
-0.1999,1.7801,1.9074,-0.0418,-0.0393,48.7509,-12.2481,0.0000,0.0602,0.0602,-0.0807,0.0000,0.0000,-0.0237,-0.0095,0.0000
