timestamp(ns),tx,ty,tz,qw,qx,qy,qz,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33
1784079535455374592,-7.207252038,-2.886524880,-0.182405612,0.108352835,0.036478631,0.007054938,-0.993417938,0.0000039665,0.0000003785,-0.0000295746,0.0000018623,-0.0000024572,0.0003992736,0.0060603520,-0.0082518712,0.0000180956,0.0233332028,0.0000087050,0.0026271669
1784079535521974528,-7.363916634,-2.896560279,-0.188199369,0.101377729,0.036828635,0.006197877,-0.994146767,0.0000039948,0.0000003414,-0.0000298631,0.0000017669,-0.0000019332,0.0003992405,0.0060884834,-0.0084776978,0.0000188663,0.0242800636,0.0000080401,0.0026281731
1784079535588454400,-7.525709637,-2.905798624,-0.193752532,0.094804809,0.037370264,0.005000220,-0.994781639,0.0000040198,0.0000002777,-0.0000301315,0.0000017260,-0.0000011317,0.0003992130,0.0061107783,-0.0086826791,0.0000185051,0.0252188465,0.0000077639,0.0026297008
1784079535655301632,-7.695121304,-2.918007207,-0.200946649,0.088054090,0.037659051,0.005030023,-0.995390864,0.0000040433,0.0000002946,-0.0000303609,0.0000016971,-0.0000013509,0.0003991938,0.0061446446,-0.0089152726,0.0000181766,0.0262492601,0.0000075907,0.0026316495
1784079535721895424,-7.870485488,-2.931868707,-0.207616852,0.082365218,0.038909348,0.005203828,-0.995828777,0.0000041965,0.0000003131,-0.0000314584,0.0000016739,-0.0000016380,0.0003990222,0.0061771336,-0.0091526252,0.0000181103,0.0272989855,0.0000076489,0.0026334242
1784079535788368384,-8.035748675,-2.941311928,-0.213785564,0.076196361,0.038375107,0.005797541,-0.996337219,0.0000040999,0.0000003593,-0.0000309185,0.0000016541,-0.0000022369,0.0003991179,0.0062060364,-0.0093921798,0.0000184494,0.0284151539,0.0000077431,0.0026353241
1784079535855242496,-8.208315042,-2.949907994,-0.220319374,0.069889128,0.038896130,0.005776580,-0.996779430,0.0000041485,0.0000003764,-0.0000312704,0.0000016432,-0.0000024298,0.0003990790,0.0062327246,-0.0096164048,0.0000179452,0.0295163263,0.0000079353,0.0026376447
1784079535921707264,-8.381562092,-2.959760549,-0.227418932,0.064451916,0.038740784,0.005633977,-0.997152626,0.0000041120,0.0000003806,-0.0000310783,0.0000016328,-0.0000024933,0.0003991297,0.0062634897,-0.0098508136,0.0000175744,0.0306642028,0.0000082782,0.0026402756
1784079535988552448,-8.561204958,-2.966429131,-0.236299361,0.058798835,0.039581041,0.005476687,-0.997469821,0.0000042112,0.0000003928,-0.0000317522,0.0000016144,-0.0000025862,0.0003990393,0.0062864417,-0.0100844959,0.0000178308,0.0318704925,0.0000086111,0.0026424556
1784079536055177472,-8.741984016,-2.969189875,-0.243416800,0.052965931,0.038491307,0.005350540,-0.997839867,0.0000040805,0.0000003941,-0.0000309765,0.0000016000,-0.0000026837,0.0003991820,0.0063024914,-0.0103106565,0.0000177358,0.0331270818,0.0000090030,0.0026448879
1784079536121660416,-8.917477712,-2.969079445,-0.248665765,0.047984146,0.039685313,0.004387748,-0.998049771,0.0000042532,0.0000003448,-0.0000321151,0.0000015595,-0.0000019946,0.0003990237,0.0063148978,-0.0105298352,0.0000174444,0.0343973956,0.0000095736,0.0026476593
1784079536188486656,-9.105646244,-2.970939007,-0.254305726,0.043496830,0.038562393,0.003381012,-0.998303329,0.0000040678,0.0000002870,-0.0000310048,0.0000015315,-0.0000014586,0.0003992234,0.0063244526,-0.0107471540,0.0000162803,0.0357106089,0.0000098948,0.0026498754
1784079536255127552,-9.291054207,-2.971063878,-0.259442698,0.039088248,0.039706913,0.003029313,-0.998441933,0.0000042121,0.0000002695,-0.0000319768,0.0000014962,-0.0000012319,0.0003990773,0.0063362960,-0.0109742543,0.0000158224,0.0370962254,0.0000103168,0.0026522017
1784079536321568512,-9.477248882,-2.969409700,-0.264113590,0.034854344,0.038957504,0.002919592,-0.998628541,0.0000041083,0.0000002746,-0.0000314216,0.0000014658,-0.0000013650,0.0003991837,0.0063403847,-0.0111866001,0.0000159247,0.0384788216,0.0000106717,0.0026538915
1784079536388402432,-9.672870643,-2.968849300,-0.271991304,0.031312426,0.038629585,0.000261210,-0.998762844,0.0000040134,0.0000001226,-0.0000309093,0.0000014378,0.0000005619,0.0003992834,0.0063421851,-0.0114034362,0.0000161170,0.0399367745,0.0000111534,0.0026561532
1784079536455039488,-9.867628710,-2.967649295,-0.278532816,0.028257484,0.039681788,-0.000114946,-0.998812724,0.0000041494,0.0000000978,-0.0000317909,0.0000014275,0.0000008650,0.0003991609,0.0063534352,-0.0116403234,0.0000157598,0.0414999603,0.0000118853,0.0026595072
1784079536521590528,-10.061384558,-2.966649765,-0.283905423,0.025300959,0.038259440,0.000225667,-0.998947459,0.0000039445,0.0000001369,-0.0000306927,0.0000013851,0.0000004323,0.0003993328,0.0063568162,-0.0118710387,0.0000175020,0.0430631486,0.0000113246,0.0026603344
1784079536588349696,-10.252037777,-2.964156171,-0.286733818,0.023335551,0.039325569,-0.000067445,-0.998953926,0.0000040868,0.0000001145,-0.0000316326,0.0000013597,0.0000006855,0.0003992011,0.0063657450,-0.0120940264,0.0000170403,0.0446317340,0.0000110890,0.0026620648
1784079536654823424,-10.460208077,-2.964352588,-0.293411727,0.021648882,0.037619804,-0.001615677,-0.999056288,0.0000038415,0.0000000492,-0.0000301767,0.0000013245,0.0000016235,0.0003994364,0.0063704709,-0.0123192638,0.0000183961,0.0462438702,0.0000108887,0.0026638007
1784079536721696256,-10.659562932,-2.964162138,-0.295953533,0.020297964,0.039929718,-0.002252374,-0.998993762,0.0000041270,-0.0000000145,-0.0000320313,0.0000013151,0.0000023106,0.0003991561,0.0063864070,-0.0125740527,0.0000183639,0.0480267779,0.0000107991,0.0026664277
1784079536788276480,-10.861058475,-2.967545349,-0.305257230,0.019034152,0.038171693,-0.002007295,-0.999087881,0.0000038691,0.0000000090,-0.0000304638,0.0000012899,0.0000020857,0.0003994191,0.0064001804,-0.0128126129,0.0000180401,0.0497487686,0.0000102744,0.0026680690
1784079536854751232,-11.057955631,-2.970013321,-0.310258129,0.018120291,0.039618696,-0.001824535,-0.999048890,0.0000040511,0.0000000073,-0.0000317126,0.0000012599,0.0000019672,0.0003992347,0.0064219884,-0.0130718597,0.0000176394,0.0515184204,0.0000092570,0.0026690025
1784079536921607424,-11.264943673,-2.973896737,-0.319298348,0.016999603,0.038045244,-0.002272846,-0.999128824,0.0000038351,-0.0000000098,-0.0000304307,0.0000012425,0.0000022532,0.0003994455,0.0064406918,-0.0133234630,0.0000183526,0.0533234879,0.0000085306,0.0026705286
1784079536988207616,-11.466943468,-2.974720398,-0.325398233,0.016062729,0.038394012,-0.002449298,-0.999130567,0.0000038756,-0.0000000252,-0.0000307719,0.0000012319,0.0000023972,0.0003994078,0.0064593899,-0.0135744758,0.0000187680,0.0551880778,0.0000081203,0.0026730778
1784079537054705408,-11.676070283,-2.975512155,-0.331330049,0.015494333,0.037865723,-0.002686010,-0.999159095,0.0000037797,-0.0000000450,-0.0000303410,0.0000012064,0.0000025119,0.0003994750,0.0064627997,-0.0138244950,0.0000200663,0.0570923254,0.0000070867,0.0026732328
1784079537121536512,-11.887425097,-2.980192657,-0.339313888,0.014795260,0.038625103,-0.002425756,-0.999141290,0.0000038610,-0.0000000399,-0.0000309178,0.0000011962,0.0000023499,0.0003993999,0.0064891298,-0.0140947681,0.0000200257,0.0591045523,0.0000067330,0.0026760186
1784079537188140288,-12.101839507,-2.984319189,-0.345779872,0.013607515,0.037888931,-0.001942555,-0.999187415,0.0000037512,-0.0000000070,-0.0000303076,0.0000011782,0.0000018669,0.0003995123,0.0065119494,-0.0143628577,0.0000202161,0.0611151442,0.0000064136,0.0026789278
1784079537254629376,-12.313646363,-2.986042937,-0.353271712,0.012962122,0.038368476,-0.001837785,-0.999177895,0.0000037956,-0.0000000055,-0.0000307168,0.0000011640,0.0000017867,0.0003994619,0.0065311225,-0.0146302383,0.0000217496,0.0632184665,0.0000057714,0.0026816400
1784079537321474560,-12.534104640,-2.986861332,-0.355756624,0.012379509,0.038674909,-0.001351491,-0.999174245,0.0000038196,0.0000000249,-0.0000310555,0.0000011420,0.0000013070,0.0003994106,0.0065432950,-0.0149028329,0.0000244063,0.0653637663,0.0000044885,0.0026835350
1784079537387945472,-12.749159105,-2.990057199,-0.363251214,0.011244380,0.037490785,-0.000966127,-0.999233242,0.0000036378,0.0000000401,-0.0000299712,0.0000011339,0.0000010905,0.0003995930,0.0065602670,-0.0151712230,0.0000253075,0.0676049403,0.0000040872,0.0026871582
1784079537454771456,-12.970674212,-2.991936973,-0.371249056,0.010173735,0.038981798,-0.001284810,-0.999187302,0.0000037723,0.0000000136,-0.0000310755,0.0000011214,0.0000012991,0.0003994268,0.0065657123,-0.0154373741,0.0000277095,0.0698406409,0.0000034273,0.0026902343
1784079537521397248,-13.192353484,-2.993394255,-0.378907055,0.009150694,0.038647595,-0.000282001,-0.999210963,0.0000037433,0.0000000692,-0.0000309755,0.0000011129,0.0000005047,0.0003994588,0.0065861262,-0.0157221095,0.0000284287,0.0722043991,0.0000029205,0.0026940040
1784079537587881472,-13.413695758,-2.996708292,-0.383017321,0.007820918,0.038883253,0.001216804,-0.999212412,0.0000037472,0.0000001638,-0.0000310954,0.0000011084,-0.0000007956,0.0003994477,0.0066074170,-0.0159980579,0.0000295855,0.0745381956,0.0000022793,0.0026976277
1784079537654733312,-13.639403568,-2.996506019,-0.389583984,0.007292008,0.038405887,0.001043214,-0.999235071,0.0000036821,0.0000001465,-0.0000307913,0.0000011007,-0.0000006792,0.0003995038,0.0066170908,-0.0162670853,0.0000309193,0.0769550893,0.0000016412,0.0027010926
1784079537721341440,-13.864132585,-2.993611292,-0.397724594,0.006315131,0.038559988,0.000463829,-0.999236224,0.0000036875,0.0000001016,-0.0000308972,0.0000010948,-0.0000001695,0.0003995003,0.0066278274,-0.0165223041,0.0000315081,0.0794798824,0.0000010358,0.0027051812
1784079537787813376,-14.091689967,-2.989740543,-0.406524355,0.004715794,0.038676204,-0.000046194,-0.999240667,0.0000036817,0.0000000693,-0.0000309396,0.0000010906,0.0000001744,0.0003995070,0.0066363234,-0.0167744995,0.0000323748,0.0820258255,0.0000004328,0.0027095386
1784079537854663424,-14.321492963,-2.985367660,-0.413478093,0.004043867,0.038325293,-0.000467994,-0.999257024,0.0000036263,0.0000000422,-0.0000306505,0.0000010864,0.0000004593,0.0003995642,0.0066470642,-0.0170237611,0.0000330359,0.0846265642,-0.0000001996,0.0027139273
1784079537921268480,-14.546729624,-2.985374119,-0.420359995,0.003002916,0.038820305,0.000397951,-0.999241616,0.0000036470,0.0000000796,-0.0000309732,0.0000010737,-0.0000001533,0.0003995226,0.0066297267,-0.0172848929,0.0000348989,0.0872939577,-0.0000006991,0.0027179508
1784079537987739648,-14.777887772,-2.983446054,-0.427018457,0.001786089,0.037905299,0.000393604,-0.999279662,0.0000035242,0.0000000821,-0.0000302786,0.0000010669,-0.0000003012,0.0003996364,0.0066452103,-0.0175586527,0.0000357682,0.0899397976,-0.0000012555,0.0027222485
1784079538054595584,-15.011632788,-2.980077213,-0.434783292,0.001486675,0.039032270,0.000335517,-0.999236788,0.0000036579,0.0000000685,-0.0000312347,0.0000010610,-0.0000002317,0.0003994960,0.0066427737,-0.0178172815,0.0000366277,0.0927496513,-0.0000017694,0.0027267612
1784079538121071616,-15.250302856,-2.976698668,-0.442908851,0.000624318,0.039633541,0.001059796,-0.999213525,0.0000037163,0.0000001091,-0.0000316645,0.0000010597,-0.0000008347,0.0003994372,0.0066477905,-0.0180763537,0.0000372466,0.0956130202,-0.0000022353,0.0027315478
1784079538187920640,-15.484935135,-2.971888696,-0.449209316,0.000083688,0.038888959,0.000392478,-0.999243458,0.0000036134,0.0000000603,-0.0000310641,0.0000010558,-0.0000003140,0.0003995445,0.0066496004,-0.0183342941,0.0000376718,0.0985435273,-0.0000027182,0.0027364919
1784079538254525440,-15.719185368,-2.967818504,-0.456715356,0.000146835,0.038728576,-0.000255552,-0.999249724,0.0000036012,0.0000000133,-0.0000310050,0.0000010527,0.0000002483,0.0003995672,0.0066568476,-0.0185770985,0.0000380819,0.1014733267,-0.0000030394,0.0027418014
1784079538321007616,-15.971315705,-2.963333255,-0.464084824,0.000307078,-0.038432288,0.000060308,0.999261158,0.0000035190,0.0000000343,-0.0000305052,0.0000010508,-0.0000001006,0.0003996126,0.0066637639,-0.0188480442,0.0000385256,0.1044878813,-0.0000033149,0.0027474300
1784079538387864320,-16.217797296,-2.959565565,-0.467397732,0.000210525,-0.038335248,-0.000404605,0.999264830,0.0000035376,0.0000000542,-0.0000306315,0.0000010520,-0.0000004047,0.0003996026,0.0066714711,-0.0191266972,0.0000389106,0.1077621699,-0.0000036419,0.0027533591
1784079538454467584,-16.461409106,-2.955297757,-0.473038188,0.000040599,0.038450535,-0.000269404,-0.999260468,0.0000035577,0.0000000021,-0.0000307587,0.0000010544,0.0000002241,0.0003995981,0.0066785306,-0.0193785991,0.0000394681,0.1110066611,-0.0000039970,0.0027594225
1784079538520926464,-16.705728646,-2.951690561,-0.480879691,0.000315345,-0.037237271,0.001374317,0.999305458,0.0000033983,-0.0000000637,-0.0000297188,0.0000010588,0.0000010859,0.0003997681,0.0066914717,-0.0196394609,0.0000400821,0.1142464442,-0.0000044094,0.0027654746
1784079538587784448,-16.968008227,-2.951503019,-0.489178646,0.000653920,0.036775049,-0.002290595,-0.999320730,0.0000033227,-0.0000001169,-0.0000293260,0.0000010595,0.0000018090,0.0003998134,0.0066628580,-0.0199077836,0.0000412340,0.1175552905,-0.0000051076,0.0027711917
1784079538654452480,-17.217022566,-2.950161192,-0.498975771,0.001137294,0.037164006,-0.000926575,-0.999308103,0.0000033771,-0.0000000377,-0.0000297153,0.0000010543,0.0000007187,0.0003997771,0.0066803423,-0.0202440036,0.0000420880,0.1212177428,-0.0000055627,0.0027779642
1784079538720857344,-17.467598838,-2.955573483,-0.504836904,0.001695727,0.036792238,-0.000115525,-0.999321491,0.0000033306,0.0000000041,-0.0000294331,0.0000010544,0.0000001532,0.0003998208,0.0066975372,-0.0205547678,0.0000429909,0.1246720919,-0.0000059878,0.0027843435
1784079538787716352,-17.720860027,-2.959079322,-0.513083904,0.002169160,0.037179531,0.000320295,-0.999306197,0.0000033640,0.0000000251,-0.0000296787,0.0000010571,-0.0000001417,0.0003997958,0.0067205259,-0.0208855847,0.0000442672,0.1282331075,-0.0000063272,0.0027910522
1784079538854228480,-17.981062615,-2.966952619,-0.522132710,0.002372153,0.037515260,0.001007289,-0.999292732,0.0000033823,0.0000000648,-0.0000298908,0.0000010549,-0.0000006740,0.0003997280,0.0067135330,-0.0212082511,0.0000452401,0.1318970053,-0.0000066446,0.0027979335
1784079538921082624,-18.238096427,-2.967745007,-0.531134837,0.003151108,0.036943879,0.001054913,-0.999311817,0.0000033234,0.0000000696,-0.0000294972,0.0000010584,-0.0000007455,0.0003997944,0.0067407163,-0.0215556855,0.0000460572,0.1356618367,-0.0000069383,0.0028050575
1784079538987715584,-18.498010987,-2.965376045,-0.537807327,0.003756665,0.037872321,0.000263232,-0.999275490,0.0000034416,0.0000000273,-0.0000302869,0.0000010586,-0.0000001572,0.0003996828,0.0067543349,-0.0218659735,0.0000468325,0.1394885181,-0.0000072576,0.0028122872
1784079539054158336,-18.759057720,-2.968112544,-0.546572629,0.003989079,0.038044077,0.000103897,-0.999268095,0.0000034512,0.0000000089,-0.0000303347,0.0000010634,0.0000000728,0.0003996866,0.0067698446,-0.0221766010,0.0000475641,0.1434223063,-0.0000075988,0.0028197195
1784079539121013504,-19.022750531,-2.967387486,-0.554021967,0.004616007,0.039161842,0.000241254,-0.999222190,0.0000035662,0.0000000160,-0.0000310952,0.0000010602,-0.0000000694,0.0003995487,0.0067836157,-0.0225203582,0.0000481768,0.1473972363,-0.0000079474,0.0028271494
1784079539187636480,-19.286666618,-2.970192812,-0.563225380,0.004985940,0.039490651,0.000780507,-0.999207196,0.0000036209,0.0000000458,-0.0000314329,0.0000010633,-0.0000004594,0.0003995005,0.0068012061,-0.0228363416,0.0000488839,0.1514422544,-0.0000082717,0.0028349465
1784079539254095616,-19.551811673,-2.971219666,-0.572287392,0.005274348,0.039744080,0.000782205,-0.999195665,0.0000036618,0.0000000466,-0.0000316758,0.0000010669,-0.0000004706,0.0003994715,0.0068175398,-0.0231531486,0.0000496320,0.1555654165,-0.0000086504,0.0028430705
1784079539320941568,-19.818840727,-2.969517710,-0.582311553,0.005914720,0.040498165,0.000274392,-0.999162069,0.0000037667,0.0000000112,-0.0000323045,0.0000010705,-0.0000000226,0.0003993816,0.0068409922,-0.0234698826,0.0000504332,0.1598298635,-0.0000090212,0.0028515027
1784079539387505408,-20.090591851,-2.971357364,-0.590141597,0.006429935,0.040873529,-0.000424697,-0.999143548,0.0000037952,-0.0000000382,-0.0000324852,0.0000010689,0.0000005613,0.0003993544,0.0068534567,-0.0237926509,0.0000514344,0.1641073134,-0.0000094138,0.0028600019
1784079539453982464,-20.357251942,-2.972488160,-0.597779587,0.007107460,0.040701495,-0.001027423,-0.999145543,0.0000037975,-0.0000000799,-0.0000324845,0.0000010734,0.0000010718,0.0003993620,0.0068758976,-0.0241227492,0.0000523512,0.1684938852,-0.0000098730,0.0028687262
1784079539554108416,-20.765428482,-2.975845176,-0.610430626,0.007519953,0.038844584,-0.001353051,-0.999216052,0.0000035625,-0.0000000932,-0.0000310104,0.0000010769,0.0000013197,0.0003996034,0.0069014213,-0.0246145372,0.0000537799,0.1751142870,-0.0000104744,0.0028822246
1784079539654171392,-21.176250714,-2.981901926,-0.623794921,0.009176931,0.038267886,-0.001034759,-0.999224841,0.0000034887,-0.0000000755,-0.0000305098,0.0000010811,0.0000011278,0.0003997002,0.0069584734,-0.0251804816,0.0000556868,0.1821225109,-0.0000112372,0.0028967829
1784079539720766464,-21.457871092,-2.984755207,-0.632110461,0.009977918,0.037947470,-0.001159409,-0.999229246,0.0000034520,-0.0000000741,-0.0000302776,0.0000010821,0.0000011515,0.0003997301,0.0069907683,-0.0255500565,0.0000562966,0.1868237130,-0.0000117591,0.0029063804
1784079539787245568,-21.729306234,-2.983425661,-0.641452997,0.010540732,0.038046151,-0.001878924,-0.999218621,0.0000034722,-0.0000001195,-0.0000304098,0.0000010885,0.0000017632,0.0003997068,0.0070069871,-0.0258875460,0.0000571068,0.1916890825,-0.0000123623,0.0029162751
1784079539854100480,-22.019291118,-2.986358709,-0.652146298,0.011312761,0.037049649,-0.002094196,-0.999247196,0.0000033422,-0.0000001280,-0.0000295536,0.0000010898,0.0000019401,0.0003998394,0.0070128798,-0.0262180083,0.0000574339,0.1964892086,-0.0000123618,0.0029254264
1784079539920701440,-22.301474736,-2.988373958,-0.663263048,0.012357389,0.038038695,-0.002519048,-0.999196681,0.0000034580,-0.0000001636,-0.0000303071,0.0000010968,0.0000023780,0.0003997368,0.0070437378,-0.0265928722,0.0000584162,0.2016872826,-0.0000128339,0.0029359034
1784079539987185408,-22.586274996,-2.990872526,-0.673463986,0.012987844,0.038031023,-0.002729154,-0.999188425,0.0000034547,-0.0000001765,-0.0000302766,0.0000011008,0.0000025685,0.0003997525,0.0070640290,-0.0269511401,0.0000591464,0.2068397741,-0.0000132577,0.0029462405
1784079540054030336,-22.872265626,-2.995433183,-0.681072565,0.013473897,0.037890282,-0.002261724,-0.999188503,0.0000034553,-0.0000001433,-0.0000302734,0.0000010975,0.0000021438,0.0003997716,0.0070948931,-0.0273333148,0.0000600261,0.2120082759,-0.0000137139,0.0029566921
1784079540120633344,-23.156678484,-2.999122196,-0.690655759,0.014171599,0.037036628,-0.002211951,-0.999210969,0.0000033592,-0.0000001336,-0.0000296323,0.0000010976,0.0000020870,0.0003998814,0.0071283281,-0.0277184578,0.0000606690,0.2172739190,-0.0000141682,0.0029672486
1784079540220609536,-23.592638512,-3.010944026,-0.708107954,0.015097005,0.037624383,-0.002588902,-0.999174551,0.0000034045,-0.0000001714,-0.0000299056,0.0000011062,0.0000025891,0.0003998535,0.0071811548,-0.0283010980,0.0000624308,0.2253806595,-0.0000149447,0.0029842346
